source	conversation_id	title	date_created	date_updated	path	relevance_score	matched_keywords	likely_subsystem	extraction_priority	privacy_note
openai	67d2f45d-7c40-8008-a09f-6327709bd0a7	Refund Demand Legal Action	2025-03-13	2025-03-13	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67d2f45d-7c40-8008-a09f-6327709bd0a7	0		Unknown	P3	low relevance; metadata only
openai	f374b84f-979c-4004-8ef7-4b6cbe7eea28	Regretful Apology For Hurt	2024-05-15	2026-04-23	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#f374b84f-979c-4004-8ef7-4b6cbe7eea28	0		Unknown	P3	low relevance; metadata only
openai	1283acbb-e225-4e03-959d-109f2adadabf	Relationship with Recovery Partner.	2024-04-11	2026-04-23	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#1283acbb-e225-4e03-959d-109f2adadabf	0		Unknown	P3	likely personal/off-topic; exclude from extraction unless owner requests
openai	68217842-2240-8008-85be-68d3f733eb61	Remote Job Cover Letter	2025-05-12	2025-05-12	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#68217842-2240-8008-85be-68d3f733eb61	0		Unknown	P3	low relevance; metadata only
openai	67b90ed3-45f4-8008-8443-8701499f3f05	Remote Job Guidance	2025-02-21	2025-02-22	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67b90ed3-45f4-8008-8443-8701499f3f05	0		Unknown	P3	low relevance; metadata only
openai	678e38dd-0e80-8008-a454-9c1c1cafcd12	Remote Job Skills Guide	2025-01-20	2025-01-20	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#678e38dd-0e80-8008-a454-9c1c1cafcd12	0		Unknown	P3	low relevance; metadata only
openai	683dc217-cc5c-8008-a773-53bdc925d7bb	Remote Jobs List	2025-06-02	2025-06-02	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#683dc217-cc5c-8008-a773-53bdc925d7bb	0		Unknown	P3	low relevance; metadata only
openai	67bbba76-58b8-8008-b727-64a808c18750	Rent-Free in NYC	2025-02-24	2025-02-24	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67bbba76-58b8-8008-b727-64a808c18750	0		Unknown	P3	low relevance; metadata only
openai	69c4cb49-c490-832b-bb4b-71e43e5a5d19	Report Analysis and Design	2026-03-26	2026-03-26	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69c4cb49-c490-832b-bb4b-71e43e5a5d19	0		Unknown	P3	low relevance; metadata only
openai	67d072e3-834c-8008-884e-d64802dcb975	Request for Case Dismissal	2025-03-11	2025-03-11	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67d072e3-834c-8008-884e-d64802dcb975	0		Unknown	P3	low relevance; metadata only
openai	69df0012-19d4-83ea-ac15-c241dfb4ee08	Restore Desktop Shortcut	2026-04-15	2026-04-15	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69df0012-19d4-83ea-ac15-c241dfb4ee08	0		Unknown	P3	low relevance; metadata only
openai	699f64d3-2724-8327-9e79-6e6ac5235ef9	Restore Supabase Project	2026-02-25	2026-02-26	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#699f64d3-2724-8327-9e79-6e6ac5235ef9	0		Unknown	P3	low relevance; metadata only
openai	69d3100f-69e8-8328-89fd-8f295b677542	Restraining Order Violations	2026-04-06	2026-04-06	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69d3100f-69e8-8328-89fd-8f295b677542	0		Unknown	P3	low relevance; metadata only
openai	6a0c39ec-9c9c-83ea-9647-6c0de4335441	Resume ATS Optimization	2026-05-19	2026-05-19	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6a0c39ec-9c9c-83ea-9647-6c0de4335441	0		Unknown	P3	low relevance; metadata only
openai	68129258-c23c-8008-b75e-95e933857dd9	Resume Building Assistance	2025-04-30	2025-05-01	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#68129258-c23c-8008-b75e-95e933857dd9	0		Unknown	P3	low relevance; metadata only
openai	2886a40c-5370-41f1-8e87-7c69c998f6e6	Resume Improvement Suggestions	2024-02-27	2026-04-23	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#2886a40c-5370-41f1-8e87-7c69c998f6e6	0		Unknown	P3	low relevance; metadata only
openai	0bcc8cd3-3a0a-4dd6-a97e-f1b7b33373d6	Romantic Love Blooms	2024-05-31	2024-05-31	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#0bcc8cd3-3a0a-4dd6-a97e-f1b7b33373d6	0		Unknown	P3	likely personal/off-topic; exclude from extraction unless owner requests
openai	67b27153-7cd8-8008-9bcf-e915903bf90f	Roulette Betting Strategies	2025-02-16	2025-03-08	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67b27153-7cd8-8008-9bcf-e915903bf90f	0		Unknown	P3	low relevance; metadata only
openai	6877de04-03c4-8008-a972-5b74464ae8ac	S20 Ultra Boot Issue	2025-07-16	2025-07-18	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6877de04-03c4-8008-a972-5b74464ae8ac	0		Unknown	P3	low relevance; metadata only
openai	69957b5d-8648-8327-9e9c-5fdbf54fc7a3	Safety Rails Design	2026-02-18	2026-02-18	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69957b5d-8648-8327-9e9c-5fdbf54fc7a3	0		Unknown	P3	low relevance; metadata only
openai	69ba2c35-1ae4-8331-8213-df6f6a408101	Scroll Wheel Functions	2026-03-18	2026-03-18	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69ba2c35-1ae4-8331-8213-df6f6a408101	0		Unknown	P3	low relevance; metadata only
openai	696a7424-4d5c-832c-bfcb-c0974fded557	Securing Medicaid with Income	2026-01-16	2026-01-16	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#696a7424-4d5c-832c-bfcb-c0974fded557	0		Unknown	P3	low relevance; metadata only
openai	55f41751-09c1-406b-a25e-7e69760b699f	Seeking Uncle's Financial Support	2024-02-03	2026-04-23	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#55f41751-09c1-406b-a25e-7e69760b699f	0		Unknown	P3	low relevance; metadata only
openai	69d17dc0-f6bc-832c-81a3-36967d73c387	Seroquel Usages and Effects	2026-04-04	2026-04-04	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69d17dc0-f6bc-832c-81a3-36967d73c387	0		Unknown	P3	low relevance; metadata only
openai	69d3d364-d77c-8332-ab2a-9b04c618739b	Settlement Breakdown Analysis	2026-04-06	2026-04-06	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69d3d364-d77c-8332-ab2a-9b04c618739b	0		Unknown	P3	low relevance; metadata only
openai	69b72cee-42b8-8329-a36c-a925eed4ba78	ShadCN Installation for Claude	2026-03-15	2026-03-15	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69b72cee-42b8-8329-a36c-a925eed4ba78	0		Unknown	P3	low relevance; metadata only
openai	6826dc72-636c-8008-a4d3-aa2083e00ff6	Shallou's Music Genres	2025-05-16	2025-05-16	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6826dc72-636c-8008-a4d3-aa2083e00ff6	0		Unknown	P3	low relevance; metadata only
openai	6797db89-273c-8008-99f7-ca4eadd0ec3a	Single vs Family Choices	2025-01-27	2025-01-30	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6797db89-273c-8008-99f7-ca4eadd0ec3a	0		Unknown	P3	low relevance; metadata only
openai	679ff640-c7d4-8008-b674-5a6af0224737	Single vs Family Life	2025-02-02	2025-02-02	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#679ff640-c7d4-8008-b674-5a6af0224737	0		Unknown	P3	low relevance; metadata only
openai	6873d629-5690-8008-84fb-07223b3e5ba3	Skin reaction inquiry	2025-07-13	2025-07-13	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6873d629-5690-8008-84fb-07223b3e5ba3	0		Unknown	P3	low relevance; metadata only
openai	681a7640-c634-8008-bc55-69c706e6b4fe	Sleep-Money Automation Blueprint	2025-05-06	2025-05-06	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#681a7640-c634-8008-bc55-69c706e6b4fe	0		Unknown	P3	low relevance; metadata only
openai	69799457-ea90-832e-871f-b8271ca35c8c	Snow Removal Technology	2026-01-28	2026-01-31	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69799457-ea90-832e-871f-b8271ca35c8c	0		Unknown	P3	low relevance; metadata only
openai	69bef286-fe34-8326-96ad-9a3370b11890	Social Media Icon Design	2026-03-21	2026-03-28	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69bef286-fe34-8326-96ad-9a3370b11890	0		Unknown	P3	low relevance; metadata only
openai	f24b6f0d-ad9d-475a-a268-3e177462b389	Social Media Usage Estimate	2023-10-14	2026-04-23	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#f24b6f0d-ad9d-475a-a268-3e177462b389	0		Unknown	P3	low relevance; metadata only
openai	6961778d-5040-8332-8aca-66c91bdb7264	Social Media Video Ideas	2026-01-09	2026-01-10	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6961778d-5040-8332-8aca-66c91bdb7264	0		Unknown	P3	low relevance; metadata only
openai	682c82eb-e330-8008-bd43-aa61afd54b1e	Social Security and Naturalization	2025-05-20	2025-05-20	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#682c82eb-e330-8008-bd43-aa61afd54b1e	0		Unknown	P3	low relevance; metadata only
openai	6982e86d-2aa0-8325-ad42-b3c3ff54d413	Sora meanings explained	2026-02-04	2026-02-04	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6982e86d-2aa0-8325-ad42-b3c3ff54d413	0		Unknown	P3	low relevance; metadata only
openai	681a104f-a31c-8008-bb82-3a5ce364aad2	Spanish Indie Singer Help	2025-05-06	2025-05-06	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#681a104f-a31c-8008-bb82-3a5ce364aad2	0		Unknown	P3	low relevance; metadata only
openai	69d33927-b654-8333-b46d-c42766f384c5	Speech Timeline Creation	2026-04-06	2026-04-06	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69d33927-b654-8333-b46d-c42766f384c5	0		Unknown	P3	low relevance; metadata only
openai	67ae8174-a088-8008-8da0-2d6d38572c71	Sphynx vs Ragdoll Care	2025-02-13	2025-02-13	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67ae8174-a088-8008-8da0-2d6d38572c71	0		Unknown	P3	low relevance; metadata only
openai	6793bf99-04c4-8008-b773-6de81c23be53	Spiritual Consequences of Abortion	2025-01-24	2025-01-26	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6793bf99-04c4-8008-b773-6de81c23be53	0		Unknown	P3	low relevance; metadata only
openai	67ddbf14-1788-8008-acb1-2dfab3e329f0	Spousal Maintenance Waiver Explained	2025-03-21	2025-03-21	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67ddbf14-1788-8008-acb1-2dfab3e329f0	0		Unknown	P3	low relevance; metadata only
openai	67794eb1-1088-8008-858c-85e3c22b1d1c	Statement Clarification Letter	2025-01-04	2025-01-04	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67794eb1-1088-8008-858c-85e3c22b1d1c	0		Unknown	P3	low relevance; metadata only
openai	69ca4b1c-ffe0-8328-a48f-89d9e8987219	Story Structure Advice	2026-03-30	2026-03-31	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69ca4b1c-ffe0-8328-a48f-89d9e8987219	0		Unknown	P3	low relevance; metadata only
openai	69bc046f-a2ac-8325-9534-43fca583b491	Strong Name Suggestions	2026-03-19	2026-03-19	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69bc046f-a2ac-8325-9534-43fca583b491	0		Unknown	P3	low relevance; metadata only
openai	69d1accd-c0dc-832d-ac4f-8456c122493a	Suing After FRO Victory	2026-04-05	2026-04-05	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69d1accd-c0dc-832d-ac4f-8456c122493a	0		Unknown	P3	low relevance; metadata only
openai	69d698d0-e474-8331-852a-48bf22b98e82	Suno Song Generator Summary	2026-04-08	2026-04-08	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69d698d0-e474-8331-852a-48bf22b98e82	0		Unknown	P3	low relevance; metadata only
openai	6998e0d5-e844-832f-b6f7-595e71ea2403	Supabase Project Access	2026-02-20	2026-02-20	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6998e0d5-e844-832f-b6f7-595e71ea2403	0		Unknown	P3	low relevance; metadata only
openai	69ab0bfe-61b8-8328-af3d-52164d55596a	Supabase project restore guide	2026-03-06	2026-03-06	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69ab0bfe-61b8-8328-af3d-52164d55596a	0		Unknown	P3	low relevance; metadata only
openai	2653247e-a8a2-4404-a678-c50df2b41af0	Supporting Through Emotional Challenges	2024-03-20	2026-04-23	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#2653247e-a8a2-4404-a678-c50df2b41af0	0		Unknown	P3	low relevance; metadata only
openai	69d85ba3-61ac-8327-955e-b8e21c260e78	Switching Models in Claude	2026-04-10	2026-04-10	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69d85ba3-61ac-8327-955e-b8e21c260e78	0		Unknown	P3	low relevance; metadata only
openai	69cfc84e-485c-832c-9c67-3a1cf3959ca3	TRO and Discovery Orders	2026-04-03	2026-04-03	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69cfc84e-485c-832c-9c67-3a1cf3959ca3	0		Unknown	P3	low relevance; metadata only
openai	67b9e286-b9e4-8008-9e7c-067bd3cc3a28	Taking it slow	2025-02-22	2025-02-22	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67b9e286-b9e4-8008-9e7c-067bd3cc3a28	0		Unknown	P3	low relevance; metadata only
openai	69ac4078-e554-8332-9b76-e605419afd98	Talk about time	2026-03-07	2026-03-07	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69ac4078-e554-8332-9b76-e605419afd98	0		Unknown	P3	low relevance; metadata only
openai	67917730-b724-8008-8254-88aeafae600b	Talking About Pregnancy Options	2025-01-22	2025-01-31	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67917730-b724-8008-8254-88aeafae600b	0		Unknown	P3	low relevance; metadata only
openai	68314200-f838-8008-bb54-d9b686b6bc65	Territory Manager Cover Letter	2025-05-24	2025-05-24	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#68314200-f838-8008-bb54-d9b686b6bc65	0		Unknown	P3	low relevance; metadata only
openai	67571f2a-f194-8008-b7ff-a788f71bbaca	Text to Video Prompts	2024-12-09	2025-03-26	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67571f2a-f194-8008-b7ff-a788f71bbaca	0		Unknown	P3	low relevance; metadata only
openai	568d57af-9907-43ea-94b0-7e63b4d7f1db	Texting Tips for Attraction	2024-05-27	2024-05-27	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#568d57af-9907-43ea-94b0-7e63b4d7f1db	0		Unknown	P3	low relevance; metadata only
openai	6748887a-6354-8008-b884-c7484cf6db23	Thanksgiving Message to Ex	2024-11-28	2024-11-28	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6748887a-6354-8008-b884-c7484cf6db23	0		Unknown	P3	low relevance; metadata only
openai	6765040e-8cb4-8008-8dc1-949bc235ac0a	TikTok Car Accounts Sale	2024-12-20	2024-12-20	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6765040e-8cb4-8008-8dc1-949bc235ac0a	0		Unknown	P3	low relevance; metadata only
openai	69eb7b93-2d88-83ea-89ad-60430816ba2e	Time with Levie	2026-04-24	2026-04-24	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69eb7b93-2d88-83ea-89ad-60430816ba2e	0		Unknown	P3	low relevance; metadata only
openai	69ca4c9f-9534-832a-9919-987f699746bb	Timeline of Events	2026-03-30	2026-03-30	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69ca4c9f-9534-832a-9919-987f699746bb	0		Unknown	P3	low relevance; metadata only
openai	679aa7a9-c938-8008-8c9c-52a256d98631	Tingling and Spotting Pregnancy	2025-01-29	2025-01-30	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#679aa7a9-c938-8008-8c9c-52a256d98631	0		Unknown	P3	low relevance; metadata only
openai	67bc317f-e600-8008-bdf0-06941f175e7f	Top Paying Jobs 2025 NYC	2025-02-24	2025-02-24	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67bc317f-e600-8008-bdf0-06941f175e7f	0		Unknown	P3	low relevance; metadata only
openai	6982047c-11d4-832a-aa3a-681dcbfdb23c	U visa explanation	2026-02-03	2026-02-03	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6982047c-11d4-832a-aa3a-681dcbfdb23c	0		Unknown	P3	low relevance; metadata only
openai	67c8a189-2810-8008-a174-85ea529ea2cf	Unauthorized Charges Refund Request	2025-03-05	2025-03-05	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67c8a189-2810-8008-a174-85ea529ea2cf	0		Unknown	P3	low relevance; metadata only
openai	6796bbba-2a20-8008-a180-d969fc0ebb53	Unexpected Pregnancy Advice	2025-01-26	2025-01-26	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6796bbba-2a20-8008-a180-d969fc0ebb53	0		Unknown	P3	low relevance; metadata only
openai	69d2978b-7384-8328-8d5c-6164b920fd29	Universal Park Event Summary	2026-04-05	2026-04-05	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69d2978b-7384-8328-8d5c-6164b920fd29	0		Unknown	P3	low relevance; metadata only
openai	699bda49-6958-8325-a9d2-bfb4335c8f38	Unplated Cars Parking Rules	2026-02-23	2026-02-23	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#699bda49-6958-8325-a9d2-bfb4335c8f38	0		Unknown	P3	low relevance; metadata only
openai	69ff9511-8a28-83ea-b887-795d518f1b9a	Using Abacus for Side Builds	2026-05-09	2026-05-09	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69ff9511-8a28-83ea-b887-795d518f1b9a	0		Unknown	P3	low relevance; metadata only
openai	69ad3aeb-c2e8-8330-abdd-18d71a924168	VS Code Flutter Setup	2026-03-08	2026-03-08	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69ad3aeb-c2e8-8330-abdd-18d71a924168	0		Unknown	P3	low relevance; metadata only
openai	68ff7d17-bf60-8331-a9a4-2c899e73f01b	Valid court adjournment reasons	2025-10-27	2025-10-27	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#68ff7d17-bf60-8331-a9a4-2c899e73f01b	0		Unknown	P3	low relevance; metadata only
openai	67e3ca07-b7d8-8008-b37d-f0b7336b7289	Video Concept Idea	2025-03-26	2026-04-23	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67e3ca07-b7d8-8008-b37d-f0b7336b7289	0		Unknown	P3	low relevance; metadata only
openai	4d7e4b5c-e8dd-44e5-8927-8b2da386d06e	Video Creation Tools Reviewed	2024-03-05	2024-04-09	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#4d7e4b5c-e8dd-44e5-8927-8b2da386d06e	0		Unknown	P3	low relevance; metadata only
openai	69c873f7-ccc4-832c-ae17-a8890ab09d27	VinSolutions CRM Overview	2026-03-29	2026-03-29	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69c873f7-ccc4-832c-ae17-a8890ab09d27	0		Unknown	P3	low relevance; metadata only
openai	69ec1c38-26dc-83ea-b270-aa5bbb340c2b	VinSolutions Call System	2026-04-25	2026-04-25	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69ec1c38-26dc-83ea-b270-aa5bbb340c2b	0		Unknown	P3	low relevance; metadata only
openai	69dfd588-0288-83ea-99c4-5afeda963cb4	Viral TikTok Video Guide	2026-04-15	2026-04-15	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69dfd588-0288-83ea-99c4-5afeda963cb4	0		Unknown	P3	low relevance; metadata only
openai	67fc05dd-71c0-8008-904b-e1708d0fea27	Visionary Hustler Blueprint	2025-04-13	2026-04-23	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67fc05dd-71c0-8008-904b-e1708d0fea27	0		Unknown	P3	low relevance; metadata only
openai	6762d4ae-3ecc-8008-a1ef-fbd06c11bc83	Vyvanse vs Ritalin vs Adderall	2024-12-18	2024-12-18	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6762d4ae-3ecc-8008-a1ef-fbd06c11bc83	0		Unknown	P3	low relevance; metadata only
openai	67615cb5-d044-8008-aa7d-31982a424bad	Waiting to Joyride	2024-12-17	2024-12-17	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67615cb5-d044-8008-aa7d-31982a424bad	0		Unknown	P3	low relevance; metadata only
openai	6994f359-9304-8325-bf3b-72361615f023	Walmart locations near Yonkers	2026-02-17	2026-02-17	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6994f359-9304-8325-bf3b-72361615f023	0		Unknown	P3	low relevance; metadata only
openai	69bdb48a-27e0-8325-ba27-e7a72895c09a	Warp Oz Overview	2026-03-20	2026-03-20	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69bdb48a-27e0-8325-ba27-e7a72895c09a	0		Unknown	P3	low relevance; metadata only
openai	69cdd9c6-6928-832e-8c02-7b344f746b2b	Waves Clarity VX Alternatives	2026-04-02	2026-04-02	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69cdd9c6-6928-832e-8c02-7b344f746b2b	0		Unknown	P3	low relevance; metadata only
openai	69c4f171-6b9c-8327-ac4b-e2fd22664518	What is Pinching	2026-03-26	2026-03-26	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69c4f171-6b9c-8327-ac4b-e2fd22664518	0		Unknown	P3	low relevance; metadata only
openai	67acbe6d-ec0c-8008-b58d-a23a9b945afa	What is Resilience	2025-02-12	2025-02-12	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67acbe6d-ec0c-8008-b58d-a23a9b945afa	0		Unknown	P3	low relevance; metadata only
openai	698d5b84-c2b4-832a-8d43-346685105737	What is org	2026-02-12	2026-02-12	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#698d5b84-c2b4-832a-8d43-346685105737	0		Unknown	P3	low relevance; metadata only
openai	676eb499-5540-8008-b7be-43d999c2e409	What to do with COVID	2024-12-27	2024-12-30	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#676eb499-5540-8008-b7be-43d999c2e409	0		Unknown	P3	low relevance; metadata only
openai	6ce28f8f-aea0-4c82-825f-be20f1b5e653	Win Back Ex With Respect.	2024-05-17	2024-05-17	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6ce28f8f-aea0-4c82-825f-be20f1b5e653	0		Unknown	P3	likely personal/off-topic; exclude from extraction unless owner requests
openai	22583598-b8f8-46d3-b8a9-437d0e855971	Win Back Girlfriend's Attention	2024-05-23	2024-05-23	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#22583598-b8f8-46d3-b8a9-437d0e855971	0		Unknown	P3	likely personal/off-topic; exclude from extraction unless owner requests
openai	67af6009-56f4-8008-beff-5658d1f5a47a	Window vs Aisle Debate	2025-02-14	2025-02-14	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67af6009-56f4-8008-beff-5658d1f5a47a	0		Unknown	P3	low relevance; metadata only
openai	69cd7c2c-ca78-8331-a50d-26e5ec03dd50	Witness Statement Packet	2026-04-01	2026-04-02	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69cd7c2c-ca78-8331-a50d-26e5ec03dd50	0		Unknown	P3	low relevance; metadata only
openai	69d019f6-bad4-8332-9079-ffb354978de8	Witness Testimonies and Evidence	2026-04-03	2026-04-03	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69d019f6-bad4-8332-9079-ffb354978de8	0		Unknown	P3	low relevance; metadata only
openai	69ca4003-73d8-8327-85a6-f55788b6d621	Witnesses Interviews Guidelines	2026-03-30	2026-03-30	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69ca4003-73d8-8327-85a6-f55788b6d621	0		Unknown	P3	low relevance; metadata only
openai	69d268e8-bfac-832d-82d6-f3ce5570423c	Witnesses and Prohibited Locations	2026-04-05	2026-04-05	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69d268e8-bfac-832d-82d6-f3ce5570423c	0		Unknown	P3	low relevance; metadata only
openai	67460770-55b4-8008-87e9-0d3e845f2236	Woman Leaving Home Video	2024-11-26	2024-11-26	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67460770-55b4-8008-87e9-0d3e845f2236	0		Unknown	P3	low relevance; metadata only
openai	674606b0-9468-8008-be26-edbb71658200	Woman Leaving House Video	2024-11-26	2024-11-26	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#674606b0-9468-8008-be26-edbb71658200	0		Unknown	P3	low relevance; metadata only
