path	name	extension	size_bytes	modified	likely_source	subsystem	classification	viability	priority	notes
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i the coming app/tiktok-clone/public/vercel.svg	vercel.svg	.svg	629	2025-05-24 18:36:26	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i the coming app/tiktok-clone/public/next.svg	next.svg	.svg	1375	2025-05-24 18:36:26	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i the coming app/tiktok-clone/public/qr.svg	qr.svg	.svg	720	2025-05-24 18:36:26	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i the coming app/tiktok-clone/public/share.svg	share.svg	.svg	312	2025-05-24 18:36:26	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i the coming app/tiktok-clone/public/Comment.svg	Comment.svg	.svg	990	2025-05-24 18:36:26	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i the coming app/tiktok-clone/public/post-mobilebar.svg	post-mobilebar.svg	.svg	558	2025-05-24 18:36:26	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i the coming app/tiktok-clone/public/Profile-Person.svg	Profile-Person.svg	.svg	424	2025-05-24 18:36:26	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i the coming app/tiktok-clone/public/Bookmark.svg	Bookmark.svg	.svg	442	2025-05-24 18:36:26	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i the coming app/tiktok-clone/public/Menu.svg	Menu.svg	.svg	1385	2025-05-24 18:36:26	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i the coming app/tiktok-clone/public/Tiktok-coins.png	Tiktok-coins.png	.png	5775	2025-05-24 18:36:26	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i the coming app/tiktok-clone/public/Following-Navbar.svg	Following-Navbar.svg	.svg	489	2025-05-24 18:36:26	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i the coming app/tiktok-clone/src/alert-sukses.tsx	alert-sukses.tsx	.tsx	1207	2025-05-24 18:36:26	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i the coming app/tiktok-clone/src/alert-error.tsx	alert-error.tsx	.tsx	722	2025-05-24 18:36:26	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/App.tsx	App.tsx	.tsx	7972	2026-03-28 18:23:28	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/.DS_Store	.DS_Store	(none)	6148	2026-05-05 14:28:07	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/app.json	app.json	.json	517	2026-03-28 17:21:32	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/.gitignore	.gitignore	(none)	389	1985-10-26 04:15:00	Git repository	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/package-lock.json	package-lock.json	.json	431613	2026-04-07 16:16:44	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/package.json	package.json	.json	632	2026-04-07 16:16:44	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/tsconfig.json	tsconfig.json	.json	85	1985-10-26 04:15:00	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/index.ts	index.ts	.ts	307	1985-10-26 04:15:00	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/.claude/settings.local.json	settings.local.json	.json	296	2026-04-08 16:24:56	Claude export	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/.expo/xcodebuild-error.log	xcodebuild-error.log	.log	602	2026-03-28 16:29:39	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/.expo/settings.json	settings.json	.json	33	2026-04-07 16:16:50	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/.expo/xcodebuild.log	xcodebuild.log	.log	9333915	2026-03-28 16:29:39	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/.expo/README.md	README.md	.md	751	2026-03-28 17:21:33	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/.expo/devices.json	devices.json	.json	20	2026-03-28 17:21:33	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/.expo/prebuild/cached-packages.json	cached-packages.json	.json	130	2026-03-28 16:28:32	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/assets/icon.png	icon.png	.png	22380	1985-10-26 04:15:00	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/assets/favicon.png	favicon.png	.png	1466	1985-10-26 04:15:00	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/assets/adaptive-icon.png	adaptive-icon.png	.png	17547	1985-10-26 04:15:00	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/assets/splash-icon.png	splash-icon.png	.png	17547	1985-10-26 04:15:00	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/.DS_Store	.DS_Store	(none)	6148	2026-05-05 14:27:35	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/.xcode.env.local	.xcode.env.local	.local	62	2026-03-28 16:21:50	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/Podfile.properties.json	Podfile.properties.json	.json	106	2026-03-28 16:21:49	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/.xcode.env	.xcode.env	.env	482	2026-03-28 16:21:48	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/.gitignore	.gitignore	(none)	321	2026-03-28 16:21:48	Git repository	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/Podfile	Podfile	(none)	2612	2026-03-28 16:21:49	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/Podfile.lock	Podfile.lock	.lock	57073	2026-03-28 16:22:16	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/iapp/iapp.entitlements	iapp.entitlements	.entitlements	182	2026-03-28 16:21:49	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/iapp/AppDelegate.h	AppDelegate.h	.h	126	2026-03-28 16:21:48	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/iapp/iapp-Bridging-Header.h	iapp-Bridging-Header.h	.h	103	2026-03-28 16:21:49	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/iapp/SplashScreen.storyboard	SplashScreen.storyboard	.storyboard	2401	2026-03-28 16:21:49	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/iapp/main.m	main.m	.m	201	2026-03-28 16:21:48	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/iapp/noop-file.swift	noop-file.swift	.swift	113	2026-03-28 16:21:49	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/iapp/PrivacyInfo.xcprivacy	PrivacyInfo.xcprivacy	.xcprivacy	1042	2026-03-28 16:22:15	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/iapp/AppDelegate.mm	AppDelegate.mm	.mm	2723	2026-03-28 16:21:49	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/iapp/Info.plist	Info.plist	.plist	2605	2026-03-28 16:21:49	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/iapp/Images.xcassets/Contents.json	Contents.json	.json	62	2026-03-28 16:21:48	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/iapp/Images.xcassets/AppIcon.appiconset/App-Icon-1024x1024@1x.png	App-Icon-1024x1024@1x.png	.png	5856	2026-03-28 16:21:49	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/iapp/Images.xcassets/AppIcon.appiconset/Contents.json	Contents.json	.json	215	2026-03-28 16:21:49	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/iapp/Images.xcassets/SplashScreenBackground.colorset/Contents.json	Contents.json	.json	348	2026-03-28 16:21:49	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/iapp/Supporting/Expo.plist	Expo.plist	.plist	364	2026-03-28 16:21:49	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/iapp.xcodeproj/project.pbxproj	project.pbxproj	.pbxproj	24562	2026-03-28 16:22:16	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/iapp.xcodeproj/project.xcworkspace/contents.xcworkspacedata	contents.xcworkspacedata	.xcworkspacedata	135	2026-03-28 16:21:48	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/iapp.xcodeproj/project.xcworkspace/xcshareddata/IDEWorkspaceChecks.plist	IDEWorkspaceChecks.plist	.plist	238	2026-03-28 16:21:48	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/iapp.xcodeproj/xcshareddata/xcschemes/iapp.xcscheme	iapp.xcscheme	.xcscheme	3234	2026-03-28 16:21:48	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/ios/iapp.xcworkspace/contents.xcworkspacedata	contents.xcworkspacedata	.xcworkspacedata	222	2026-03-28 16:22:16	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/src/bridge/CameraBridge.ts	CameraBridge.ts	.ts	1089	2026-03-28 18:15:59	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/src/components/GazeCursor.tsx	GazeCursor.tsx	.tsx	790	2026-03-28 18:23:28	IVAULT archive	eye_tracking	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/src/engine/DwellAccumulator.ts	DwellAccumulator.ts	.ts	1553	2026-03-28 17:25:47	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/src/engine/FixationClassifier.ts	FixationClassifier.ts	.ts	2452	2026-03-28 17:25:47	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/src/engine/ViewClassifier.ts	ViewClassifier.ts	.ts	788	2026-03-28 17:25:47	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/src/engine/GazeProcessor.ts	GazeProcessor.ts	.ts	841	2026-03-28 17:25:47	IVAULT archive	eye_tracking	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/src/engine/MockFrameGenerator.ts	MockFrameGenerator.ts	.ts	3309	2026-03-28 17:25:47	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/src/engine/AttentionEngine.ts	AttentionEngine.ts	.ts	8712	2026-03-28 17:25:47	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	high-value keyword match
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/src/engine/types.ts	types.ts	.ts	3909	2026-03-28 17:25:47	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/src/engine/FacialDynamics.ts	FacialDynamics.ts	.ts	3652	2026-03-28 17:25:47	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/src/engine/index.ts	index.ts	.ts	772	2026-03-28 17:25:47	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/src/engine/OcularAnalyzer.ts	OcularAnalyzer.ts	.ts	1971	2026-03-28 17:25:47	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/src/engine/engine/DwellAccumulator.ts	DwellAccumulator.ts	.ts	1553	2026-03-28 17:24:21	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/src/engine/engine/FixationClassifier.ts	FixationClassifier.ts	.ts	2452	2026-03-28 17:24:21	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/src/engine/engine/ViewClassifier.ts	ViewClassifier.ts	.ts	788	2026-03-28 17:24:21	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/src/engine/engine/GazeProcessor.ts	GazeProcessor.ts	.ts	841	2026-03-28 17:24:21	IVAULT archive	eye_tracking	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/src/engine/engine/MockFrameGenerator.ts	MockFrameGenerator.ts	.ts	3309	2026-03-28 17:24:21	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/src/engine/engine/AttentionEngine.ts	AttentionEngine.ts	.ts	8712	2026-03-28 17:24:21	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	high-value keyword match
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/src/engine/engine/types.ts	types.ts	.ts	3909	2026-03-28 17:24:21	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/src/engine/engine/FacialDynamics.ts	FacialDynamics.ts	.ts	3652	2026-03-28 17:24:21	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/src/engine/engine/index.ts	index.ts	.ts	772	2026-03-28 17:24:21	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/src/engine/engine/OcularAnalyzer.ts	OcularAnalyzer.ts	.ts	1971	2026-03-28 17:24:21	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/src/hooks/useAttentionEngine.ts	useAttentionEngine.ts	.ts	5089	2026-03-28 17:25:47	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	high-value keyword match
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app/src/hooks/hooks/useAttentionEngine.ts	useAttentionEngine.ts	.ts	5089	2026-03-28 17:24:21	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	high-value keyword match
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app-broken/App.tsx	App.tsx	.tsx	3743	2026-03-28 12:59:21	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app-broken/.DS_Store	.DS_Store	(none)	6148	2026-05-05 14:28:07	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app-broken/app.json	app.json	.json	508	2026-03-28 13:42:53	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app-broken/.gitignore	.gitignore	(none)	440	1985-10-26 04:15:00	Git repository	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app-broken/package-lock.json	package-lock.json	.json	300566	2026-03-28 16:06:59	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app-broken/package.json	package.json	.json	880	2026-03-28 13:55:42	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app-broken/tsconfig.json	tsconfig.json	.json	85	1985-10-26 04:15:00	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app-broken/index.ts	index.ts	.ts	307	1985-10-26 04:15:00	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app-broken/.expo/xcodebuild-error.log	xcodebuild-error.log	.log	22076	2026-03-28 16:17:34	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app-broken/.expo/xcodebuild.log	xcodebuild.log	.log	5122451	2026-03-28 16:17:34	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app-broken/.expo/README.md	README.md	.md	756	2026-03-28 12:46:15	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app-broken/.expo/devices.json	devices.json	.json	20	2026-03-28 12:46:15	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app-broken/.expo/prebuild/cached-packages.json	cached-packages.json	.json	130	2026-03-28 16:17:07	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app-broken/assets/icon.png	icon.png	.png	393493	1985-10-26 04:15:00	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app-broken/assets/android-icon-background.png	android-icon-background.png	.png	17549	1985-10-26 04:15:00	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app-broken/assets/favicon.png	favicon.png	.png	1129	1985-10-26 04:15:00	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
/Users/2023macbookpro/Desktop/IVAULT/DEMOS:REPOS/i-app-broken/assets/android-icon-foreground.png	android-icon-foreground.png	.png	78796	1985-10-26 04:15:00	IVAULT archive	investor_pitch	Prototype	Usable After Review	high	
